% 
% 
@RELATION ReferenceColorSimilarity 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE 61 REAL
@ATTRIBUTE 62 REAL
@ATTRIBUTE 63 REAL
@ATTRIBUTE 64 REAL
@ATTRIBUTE 65 REAL
@ATTRIBUTE 66 REAL
@ATTRIBUTE 67 REAL
@ATTRIBUTE 68 REAL
@ATTRIBUTE 69 REAL
@ATTRIBUTE 70 REAL
@ATTRIBUTE 71 REAL
@ATTRIBUTE 72 REAL
@ATTRIBUTE 73 REAL
@ATTRIBUTE 74 REAL
@ATTRIBUTE 75 REAL
@ATTRIBUTE 76 REAL
@ATTRIBUTE 77 REAL
@ATTRIBUTE class {190, 070, 191, 071, 072, 073, 074, 075, 076, 077, 110, 078, 111, 079, 112, 113, 114, 115, 116, 117, 118, 119, 080, 081, 082, 083, 084, 085, 086, 087, 120, 088, 121, 001, 089, 122, 002, 123, 003, 124, 004, 125, 005, 126, 006, 127, 007, 128, 008, 129, 009, 090, 091, 092, 093, 094, 095, 096, 097, 130, 010, 098, 131, 011, 099, 132, 012, 133, 013, 134, 014, 135, 015, 136, 016, 137, 017, 138, 018, 139, 019, 140, 020, 141, 021, 142, 022, 143, 023, 144, 024, 145, 025, 146, 026, 147, 027, 148, 028, 149, 029, 150, 030, 151, 031, 152, 032, 153, 033, 154, 034, 155, 035, 156, 036, 157, 037, 158, 038, 159, 039, 160, 040, 161, 041, 162, 042, 163, 043, 164, 044, 165, 045, 166, 046, 167, 047, 168, 048, 169, 049, 170, 050, 171, 051, 172, 052, 173, 053, 174, 054, 175, 055, 176, 056, 177, 057, 178, 058, 179, 059, 180, 060, 181, 061, 182, 062, 183, 063, 184, 064, 185, 065, 186, 066, 187, 067, 100, 188, 068, 101, 189, 069, 102, 103, 104, 105, 106, 107, 108, 109} 

@DATA 
0.5530453305695817,0.5474586916031418,0.5371437509700079,0.5236009095283214,0.5086544290765922,0.4941488253481833,0.4817268761612917,0.4726942670973296,0.46794815287401964,0.46794388183822955,0.4726825041609201,0.48171042098666633,0.4941316824366112,0.5086405414936243,0.5235928942774685,0.5371415614334026,0.5474597302183415,0.5530462061137835,0.7343251944615898,0.7296368189975563,0.7210394497714877,0.7098599814294667,0.6976495613087337,0.6859130030263718,0.6759417806194977,0.6687328093871426,0.6649572921064358,0.6649519783532749,0.6687178380673153,0.6759198681604656,0.6858882361819628,0.6976264796320654,0.7098424034476747,0.7210289903441036,0.7296323688617586,0.7343241658280306,0.5983280144708598,0.5921199352608306,0.5807065956833631,0.5658063763950409,0.5494617846162049,0.5336891178111237,0.5202456959062989,0.5105043340516506,0.5053969172406219,0.5053931111103057,0.5104941073416581,0.5202322329677653,0.5336769446771011,0.5494552187182152,0.5658077936665967,0.5807145231809041,0.5921290754142733,0.5983320306970741,0.8206495268924225,0.8137717354871162,0.8015042992486069,0.7860914107659722,0.7698155511019191,0.7546148540251341,0.7419837582985952,0.7329916777110168,0.7283250246098953,0.7283196069011867,0.7329768566284482,0.7419636736873374,0.7545960639672297,0.7698058470917337,0.78609732056957,0.8015261082422354,0.8137984738270159,0.820661937934877,0.7459897909291655,0.8542560000281288,0.9454630116701339,0.9015098254918696,0.7964956762437353,001
0.5588386963357712,0.5537785537099267,0.5438179793631833,0.5304210195556616,0.5154122652969645,0.5006624070228597,0.4878547459574379,0.4783419212745819,0.47307029016840596,0.4725447715335044,0.4768154193416134,0.4854759874341904,0.4976741948592831,0.5121403337340015,0.5272521420036032,0.5411609261043008,0.5520057653290429,0.5582155285393589,0.74404370741067,0.7396918556898289,0.731194047392165,0.7198929726551775,0.7073871415465754,0.6952373318701809,0.6847874238277507,0.6770802378413376,0.6728276840834264,0.6724041632799196,0.6758467148762582,0.6828549651625699,0.6927905400211324,0.7046807394437413,0.7172410827537073,0.7289441188131045,0.7381758097845903,0.7435077353803101,0.5975055367091228,0.5919673873425966,0.581101256608225,0.5665546500506147,0.5503422882864881,0.5344876962703421,0.5207775393027253,0.510625684937236,0.5050105506046727,0.5044507635661314,0.5089977024270046,0.5182346336810608,0.5312821581679866,0.5468168532776458,0.5631231078134116,0.5782095658502394,0.5900300730221203,0.5968229248220486,0.8186243258689504,0.81253941775715,0.800920767002123,0.7859215506235583,0.7698126466319134,0.7545619122069022,0.7417061909437628,0.7323576058684353,0.727242296356545,0.7267329976825653,0.73086653889912,0.7393453955389001,0.7515236222567799,0.7663766850403517,0.7824616278951072,0.7978963449665766,0.8104457954662502,0.8178718532059056,0.7332606556305861,0.8420023488108493,0.9385635389454943,0.9127642897969864,0.8091556542682014,001
0.5589284132424044,0.5538896915898652,0.5439868050453306,0.5306735421499641,0.5157616189379904,0.501109070603346,0.48838839872062323,0.47894388262735826,0.4737159819254647,0.4732060271364534,0.4774626743386149,0.48608048308753654,0.4982103371410224,0.5125883371434127,0.5276009527788101,0.5414111129772137,0.552171533967957,0.5583245195167711,0.7445051698358655,0.7401629852659931,0.7316996516154566,0.7204512295524287,0.7080076000666382,0.6959210893054445,0.6855284533082957,0.677867046551617,0.6736449252501387,0.673234110322203,0.676670633578236,0.6836544582159196,0.6935489501765062,0.7053846955574252,0.7178822423568287,0.7295210376113149,0.738695571066381,0.7439865130816751,0.5970561163069917,0.5915499588322881,0.5807612423684321,0.5663226887287486,0.5502318365654707,0.5344964904219096,0.5208907588175065,0.510819319727907,0.5052543754665232,0.5047108707159645,0.5092387712499007,0.5184221997150744,0.5313851510411925,0.5468106788782539,0.56299341092496,0.5779563833234648,0.5896711893080336,0.5963942091170541,0.8180542549331442,0.8120170661957662,0.8004993886995007,0.7856275571653693,0.7696496257947087,0.7545184188428236,0.7417618680435882,0.7324869023184122,0.7274165689459356,0.7269217620376807,0.7310383536731092,0.7394686883533489,0.751567755848386,0.7663137318174336,0.7822696773535553,0.7975654784644941,0.809986991416455,0.8173248321531497,0.7323512758120094,0.8411619134563596,0.9381698993593934,0.9137459708423691,0.8101852792821499,001
0.5525494589290852,0.5471196468628983,0.5372211127046216,0.5242798983817214,0.5100286130215066,0.4962222457377052,0.4844270460627751,0.4758889694781073,0.47146235428002564,0.4715757015585428,0.47621859289496044,0.4849417169041251,0.4968707361899803,0.5107413568898739,0.5249732136701246,0.5378049461232914,0.5475105531164259,0.5526871537530753,0.7355089947523397,0.730926569025289,0.7226303739004959,0.7118879602382274,0.7001803575400675,0.6889471649025142,0.6794264245737945,0.6725745303856143,0.6690339684338091,0.6691232384305345,0.6728347596313334,0.6798347509678951,0.6894654530512256,0.7007554889239663,0.7124537154350027,0.7231123341082014,0.7312524783975252,0.7356244594217652,0.5956826111182731,0.589681605694082,0.5787835206769646,0.564608252551584,0.54908407895559,0.5341221631115015,0.5213947541108627,0.5122112027642709,0.5074593055508699,0.5075814600848999,0.5125669986293778,0.5219520425683845,0.5348276429885057,0.5498641491778978,0.5653723574273024,0.5794315299904542,0.590118069998323,0.5958368849591781,0.8177213181412925,0.8111334580355511,0.7994984612747386,0.7848940215415595,0.7694602622290571,0.7550389381764743,0.7430646187445353,0.7345696692247045,0.7302169573048687,0.7303272626290891,0.7348933073959191,0.7435792536035362,0.7557059006968452,0.7702220344001963,0.7856712412951863,0.8001884807856223,0.811618473494529,0.817897395594906,0.7426996952144334,0.8514130733511702,0.945584660771536,0.9059610205726336,0.8007197766937534,001
0.5543054999771546,0.5485239522463965,0.5383067957447987,0.525123603265948,0.5107329281535391,0.49689796718047713,0.4851792674951372,0.4768076879493536,0.4726166226020765,0.4730100545446649,0.4779507651325892,0.4869610996949993,0.4991375019007027,0.5131867162256135,0.5275020322650077,0.5403026792182481,0.5498565018526982,0.5547741089166824,0.7384582541111961,0.7335441363549767,0.7249260610239084,0.713920734455367,0.702039019033229,0.6907311547276958,0.6812319670548203,0.6744863323681025,0.6711207592343669,0.671435398291678,0.6754027921077271,0.6826678030107048,0.6925494181215412,0.7040506180749244,0.7158924448311575,0.726599527532948,0.7346721637319943,0.7388571450634958,0.5953968290160115,0.5890373519119404,0.5778407786101567,0.5634653742413239,0.547856423084515,0.5329240155035445,0.5203272101997999,0.5113551340461118,0.5068715346130072,0.5072926144317534,0.5125801445690248,0.5222417464625879,0.5353396095219408,0.550516138725205,0.566057880579363,0.580028563294054,0.5905048687335819,0.5959142911920567,0.8170497354905226,0.8100922105366658,0.7981865203172607,0.7834373756790345,0.7679798447787481,0.753636582991483,0.7418200104912853,0.7335411102105698,0.7294425634197363,0.729825531158611,0.7346628566442754,0.7435977203407428,0.7559280023152765,0.7705770079499829,0.7860607500886126,0.8004884159672547,0.8116918912322638,0.8176261991306519,0.7387111434621347,0.8475358971350191,0.9432541452899916,0.909387733809528,0.804601343720403,001
0.560863547333594,0.5549691495995361,0.5443989410527521,0.5306901772092047,0.515684552259821,0.5012252621110996,0.48894014067278585,0.4801121529107784,0.4756125497895769,0.47587048032250323,0.48086204399098265,0.4901105877297778,0.5026991775467032,0.5173033614688742,0.5322635437612722,0.5457228024104436,0.5558549783320305,0.5611754557892963,0.7483913249499127,0.7432614389458375,0.7341488244046329,0.7224779432504941,0.7098709672713162,0.6978687224585753,0.6877708969633616,0.6805659831535662,0.6769090579544473,0.6771184013167052,0.6811764918456428,0.6887297367115217,0.6990874393995666,0.711225826213712,0.7238135812389593,0.7352892309044198,0.7440341251649181,0.7486653950184722,0.5957782001042278,0.5893846690042565,0.5779553016488846,0.56319627433959,0.5471162005778761,0.5316885514157655,0.5186274839601507,0.5092662790644106,0.5045020321945082,0.5047743040883222,0.5100587447901379,0.5198671253154051,0.5332547333354346,0.5488436217681938,0.564883370963471,0.5793818456011742,0.5903431437380802,0.596116492825842,0.8159808573518208,0.8090346962091484,0.7969612417978845,0.7819162376796823,0.7660948431666291,0.7513716299546717,0.7391989181416105,0.7306171963494393,0.7262906549847159,0.7265357329165297,0.731335350044363,0.7403379819936905,0.7528418099066212,0.7677642867022665,0.7836065582093873,0.7984484617408987,0.8100708819604203,0.8163548658350813,0.7263645340442186,0.8353785671696713,0.9342996948453873,0.9189682351396383,0.8161746385044784,001
0.5615865860456247,0.5555935276895365,0.5450040226902306,0.5313534189588682,0.5164699725236115,0.5021770411309859,0.4900806337177064,0.48144266862869417,0.4771155044550185,0.47751213542399124,0.482595533412732,0.4918792692345347,0.5044405274202193,0.5189539181034692,0.5337653496858586,0.5470315694456622,0.5569491661648102,0.5620637062418673,0.7501955774796034,0.7449524051328734,0.735777818972999,0.7241028032403879,0.7115446882395868,0.699632421524716,0.6896510422498394,0.6825743549196542,0.679044043422346,0.6793667869167216,0.6835153450810904,0.6911282433166253,0.7015086690593512,0.7136286059642345,0.7261548918061347,0.7375279397156795,0.7461370263526548,0.7506155125447589,0.5947997385517866,0.5883246210387826,0.5769182263113162,0.5622750776027929,0.5463797434084298,0.5311772948789778,0.518354381600387,0.5092199781594912,0.5046506256238216,0.5050689672723225,0.5104372424497153,0.520257518306633,0.5335798024415723,0.5490268528994714,0.5648572799564099,0.5790989809558037,0.5897883437901786,0.5953160494553545,0.8145692356165496,0.8075695876576653,0.7955761956336381,0.7807068855440622,0.7651141270403208,0.7506382273671668,0.7387068849370593,0.7303428517784657,0.7261967737187852,0.7265739819459919,0.7314477444290745,0.7404579439414051,0.752895377453238,0.7676724929527978,0.7832909730627399,0.7978433176786559,0.8091447587413427,0.8151367601850895,0.723312677360044,0.8324696912153944,0.9324079475308359,0.9218702648863284,0.8193967693277953,001
0.5542558247871102,0.5485903247287067,0.5387657569876807,0.5261810351440269,0.5125030329876075,0.49940208519660023,0.488356766174642,0.48053190258446576,0.47671184707376174,0.4772681610853189,0.48214756993810937,0.49087333554918416,0.5025615052825545,0.5159597690112461,0.5295262009267625,0.5415684144065539,0.5504590689380106,0.554912501206445,0.7405406967168332,0.7356849193235083,0.7273307290776021,0.7167416961803882,0.7053605674473954,0.6945707194250357,0.6855497329445093,0.6791973223398231,0.6761066550018257,0.6765554523383248,0.6805041442804586,0.6875959053278913,0.6971594886676886,0.7082211564106194,0.7195415888986737,0.729703624980285,0.7372823984970438,0.7411051763346366,0.5924134158682665,0.5862266158177233,0.5755334856090557,0.561895978802946,0.5471429334532956,0.5330735934201434,0.5212544365803974,0.5129033112814492,0.5088326986224582,0.5094254752379392,0.5146268813900914,0.523945284985766,0.5364632809437713,0.5508675917341063,0.5655180070361683,0.5785828401454985,0.5882680019154592,0.5931324028800552,0.8135453842238869,0.8068498348633439,0.7955782512167263,0.7816694381598353,0.7671090352948412,0.7536131966981897,0.7425249465889556,0.7348104631765529,0.7310827990056451,0.7316232968437415,0.7363923316791506,0.7450276074607072,0.7568303947366953,0.7707416427143855,0.785320519898975,0.7987633568774982,0.8090508654704841,0.8143356678489304,0.7338915482270216,0.8431618461232137,0.9418628513952784,0.9151968100242035,0.8103356143984098,001
0.5483375547521688,0.5418522202454086,0.5317112927519274,0.519324099639057,0.5062937909499337,0.4941813637074062,0.48433571345174303,0.47778827435119653,0.4751953707816794,0.47681063393707684,0.4824762197930122,0.49162819095804267,0.5033192278571257,0.5162676710494678,0.528950122700067,0.5397549196709711,0.5472039655500303,0.5502158443987684,0.732756819080673,0.727291108800595,0.7188054983800393,0.7085357783202014,0.6978357381721112,0.68797465391003,0.6800138504348869,0.6747446084338778,0.6726619769942903,0.6739556036882457,0.6785076068617034,0.6858939395116385,0.6953915679932716,0.7059993639513733,0.7164897327164343,0.725514907479763,0.7317900541076191,0.734342853547925,0.5903165050359209,0.5831775650982499,0.5720588198176308,0.5585425302350835,0.544394719432085,0.5313023362099716,0.5206987944707233,0.5136658845205919,0.5108858617366426,0.5126210880080534,0.5187081516765397,0.5285613922645617,0.5411892846660942,0.5552340190788273,0.5690556699219187,0.580886578494462,0.5890744177859422,0.592390787077413,0.8121986405405681,0.8044987948351272,0.7928345893827091,0.7791101992802995,0.7651885474952463,0.7526438644730677,0.7426885651634022,0.7361757566390887,0.7336202798128828,0.7352158140978884,0.7408418884486951,0.7500594809736507,0.7620961443885933,0.7758246178048974,0.7897526693054145,0.8020708373225076,0.8108498042766297,0.8144717478619629,0.7421161266251456,0.851377086873376,0.9482986206441375,0.9089759188516042,0.8028549429444544,001
0.5549914595751951,0.5483502402768707,0.5378407952629541,0.524938206753436,0.5113223826990435,0.49862710563360824,0.48826253493865385,0.4813078021816719,0.47845388894338464,0.4799769815274183,0.4857299390701112,0.4951467380346006,0.5072628860413797,0.5207612623497583,0.5340619263369321,0.5454762003853828,0.5534366223401203,0.5567778578418348,0.742853900612221,0.7371245107612258,0.7281385998757659,0.7172307155957711,0.7058526564588237,0.6953533439609625,0.6868521462732837,0.6811803452878011,0.6788596570417103,0.6800964252716691,0.684780807164999,0.6924872002867035,0.7024780200967944,0.7137186906485045,0.7249220110472878,0.7346500471065965,0.7415041469603133,0.7444006387549882,0.5906726820401196,0.5834638930278635,0.5720949055310228,0.5581958185761634,0.5435922063822086,0.530029604471421,0.5189923177085923,0.5116031033637449,0.5085752179038946,0.5101925252521444,0.5163037605747283,0.5263254666164856,0.5392567867145885,0.5537165750620655,0.5680248102373627,0.5803559891608764,0.5889865375036206,0.5926162063851689,0.8111995755005819,0.803472827324202,0.7916178741696994,0.7775902350862642,0.7633087829180443,0.7503953908959174,0.7400993343927558,0.7333013240274087,0.7305365615455912,0.7320133049008289,0.7376206987689958,0.7469246069310488,0.7591522458443735,0.7731691442115831,0.7874653284763007,0.8001969400133689,0.8093776993300618,0.8133143129848469,0.729376519934717,0.8388095145149365,0.9390139779219249,0.9193758728797545,0.8149475687406081,001
