% 
% 
@RELATION MPO 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE class {190, 070, 191, 071, 072, 073, 074, 075, 076, 077, 110, 078, 111, 079, 112, 113, 114, 115, 116, 117, 118, 119, 080, 081, 082, 083, 084, 085, 086, 087, 120, 088, 121, 001, 089, 122, 002, 123, 003, 124, 004, 125, 005, 126, 006, 127, 007, 128, 008, 129, 009, 090, 091, 092, 093, 094, 095, 096, 097, 130, 010, 098, 131, 011, 099, 132, 012, 133, 013, 134, 014, 135, 015, 136, 016, 137, 017, 138, 018, 139, 019, 140, 020, 141, 021, 142, 022, 143, 023, 144, 024, 145, 025, 146, 026, 147, 027, 148, 028, 149, 029, 150, 030, 151, 031, 152, 032, 153, 033, 154, 034, 155, 035, 156, 036, 157, 037, 158, 038, 159, 039, 160, 040, 161, 041, 162, 042, 163, 043, 164, 044, 165, 045, 166, 046, 167, 047, 168, 048, 169, 049, 170, 050, 171, 051, 172, 052, 173, 053, 174, 054, 175, 055, 176, 056, 177, 057, 178, 058, 179, 059, 180, 060, 181, 061, 182, 062, 183, 063, 184, 064, 185, 065, 186, 066, 187, 067, 100, 188, 068, 101, 189, 069, 102, 103, 104, 105, 106, 107, 108, 109} 

@DATA 
131.9679,13.76483844222621,-1.8150824147161562,4.688736493924171,0.07417190447449684,3.9182297221677658,001
138.83765,5.881722390664377,-1.7491808828538908,3.0491489418435314,0.116033636033535,3.266422976813654,001
139.44482,7.514167547243724,-1.4329196856183466,3.337847782052188,0.09948872774839401,3.4296135852089744,001
134.5011,12.810545668007956,-1.9205407783915602,4.51540325854011,0.07684041187167168,3.8586638696073403,001
136.60864,9.178260266787479,-1.8149105638456178,3.7063409588094034,0.09038656949996948,3.586662534293092,001
142.77423,2.322502460331296,-0.7732699922598064,1.968233088234371,0.18227321282029152,2.624687273077957,001
144.60126,1.4031991027367212,-0.7889951715535377,1.6877478468943257,0.2410418801009655,2.277305854546102,001
140.00787,6.932738300425259,-1.575186490829176,3.3127419322970373,0.10390140116214752,3.401484040002904,001
136.20166,8.253278493881133,-0.8784619494084963,3.576843249224254,0.09473735466599464,3.5422734657717885,001
142.66431,3.042827546607063,-1.2880004213439058,2.3015054945912623,0.1637275330722332,2.822796132979459,001
144.57611,2.164739366621875,-0.9627111838257704,1.916175222841496,0.19153135269880295,2.587469458162099,001
139.71826,8.081023931506575,-1.7869794491984867,3.5425223637557295,0.09669504314661026,3.5113884347812516,001
110.3255,1020.7390811704146,14.541009448046992,40.12873326852866,0.008566092699766159,7.018853957714979,002
124.51691,956.6203196309674,-9.767381402516484,39.651293858599125,0.009010057896375656,6.982996091934938,002
