% 
% 
@RELATION Moments 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE class {SES, SAN, OAT, SCR, WAL, STL, CE1, CE2, RI2, RI1, SE1, CUS, SC1, SE2, SC2, RUG, BL1, BL2, FL1, FL2, PEA, LIN, ST2, CAN, ST1, ST3, LEN, GRA} 

@DATA 
184.79937970196758,25.54527493581754,0.25165803404367404,-0.05814891956489854,BL1
184.76826533564815,26.06672872659924,0.13532680158856486,-0.16871956920131703,BL1
184.81689754533178,25.373617317158605,0.31607576580730284,-0.010830020095884851,BL1
184.82206066743828,25.266214585852456,0.3477398825835847,0.0628093488681083,BL1
184.8013931086034,25.80116362289493,0.21779078650764952,-0.09763815797428954,BL1
184.7967815634645,25.505242067631922,0.3371105642688406,-0.1562530452440054,BL1
184.81413664641204,25.617467040008663,0.25695045515834486,0.030034133081746628,BL1
184.81862762827933,25.27952145832128,0.3351376574134491,0.0776107967725217,BL1
184.82957477334105,26.065387347811797,0.12502726621285942,-0.16858074048931782,BL1
184.88695686246143,25.23302304400318,0.4126054749796033,-0.10237705465467961,BL1
184.7005871431327,26.163129898068753,0.09894797226113092,-0.12170277693813114,BL1
184.79951533564815,25.534643288540458,0.2727621256917613,-0.019599648568555228,BL1
184.80234857253086,25.493645685568836,0.3069069359309858,0.026770383707324097,BL1
184.8440815489969,25.13212577615095,0.43050381219770056,0.07528363554073092,BL1
184.74840555073303,26.309716751779117,0.049070973923189716,-0.16845821365920166,BL1
184.8385627652392,25.16033529862016,0.3880197601772643,0.13928905332205366,BL1
184.79423466435185,25.770431870723563,0.21823393418917533,-0.06975888559336374,BL1
184.8089554398148,25.441683296979207,0.29943405029114617,-0.06180705506176354,BL1
184.79970522280092,25.662765721056527,0.25266084339620815,-0.045910687006381234,BL1
184.8013629677855,25.32740007492962,0.34776258681905914,-0.058392643780736275,BL1
184.75432520736882,26.092584545356594,0.12650120316700111,-0.23082646583289002,BL1
184.71833405671296,26.173571000270215,0.07451834115441282,0.008135283807436444,BL1
184.8250114535108,25.089143078517175,0.41840498988321073,0.05327055860109109,BL1
184.825138044946,25.43364744537517,0.3280262070636772,0.01760689413418426,BL1
184.8350815007716,25.310971685774604,0.36910936964394375,-0.10639945847584187,BL1
184.8386893566744,25.201782066999,0.40780956419559516,-0.0639501697869096,BL1
184.7892764998071,25.970889883793603,0.16258577720981393,-0.14288986301065298,BL1
184.7034294222608,26.251637719805288,0.07809901282618974,-0.14594969088915288,BL1
184.69609314718363,26.08984785083895,0.11237634272962746,-0.1433670771012423,BL1
184.77024257330248,25.96978345653611,0.17195555019798223,-0.18476136365397133,BL1
184.82479142554013,25.751187125764808,0.23285088744237262,-0.06951270364264195,BL1
184.76885308159723,26.05196991081129,0.14136883035854617,-0.15430980561814733,BL1
184.79929530767748,25.920788798094733,0.15812670959759906,-0.017047361221716795,BL1
184.80800600405092,25.765304472271854,0.21335728055619743,-0.0942771805761966,BL1
184.82181954089506,25.50399323564241,0.3212090641523398,-0.17709486428409837,BL1
184.8215633439429,25.36857933817003,0.3272315354537375,0.033818873602248445,BL1
184.78078583140433,25.247910469112934,0.33840203079042486,0.013330318622695625,BL1
184.77222282503857,25.331205301481482,0.32134493344406034,0.039499400805538265,BL1
184.81884765625,25.49292587131435,0.26703088043321044,-0.10161458061235384,BL1
184.7515612943673,25.940008470665845,0.1647370303395415,-0.057122660165573436,BL1
184.74766408661264,26.166729581463308,0.08681679320220852,-0.08603205663391877,BL1
184.7679458429784,25.58829465400697,0.25431743723403194,-0.016248015297629426,BL1
184.82241030092592,25.58124763027685,0.26225351012179493,-0.026372601533030338,BL1
184.8072554976852,25.321583396618408,0.32618543536340433,0.09371657179587345,BL1
184.8148208429784,25.759963536199617,0.19866304039802352,-0.05898001078530202,BL1
184.7693805459105,25.394630398123777,0.27714966996691215,0.18992981645561402,BL1
184.88612196180554,25.28616855370687,0.34648533886002186,0.015371493543113512,BL1
184.80735496238427,25.703801598204628,0.23882238853481602,-0.11799545256640398,BL1
184.7796645929784,26.100174336921206,0.1307558914197773,-0.2032050144635189,BL1
184.71948845003857,26.102821480097727,0.11625797040053548,-0.159427451577697,BL1
184.76932930652006,26.354243298322263,0.020617117557745528,-0.08346601606162007,BL1
184.73411880304783,26.336326742978656,0.031911084821669045,-0.13694588855241463,BL1
184.82810691550927,25.143252115241076,0.40651669990773953,0.05688603157944527,BL1
184.87695011091822,25.32585981977345,0.36107733874962433,-0.04504376227115836,BL1
