% 
% 
@RELATION HaralickFull 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE class {SES, SAN, OAT, SCR, WAL, STL, CE1, CE2, RI2, RI1, SE1, CUS, SC1, SE2, SC2, RUG, BL1, BL2, FL1, FL2, PEA, LIN, ST2, CAN, ST1, ST3, LEN, GRA} 

@DATA 
0.013712426736687421,3.8910793728298616,287489.22589927213,5.635960962408115E13,0.45570674373035763,45.198928644627685,36.65887405546064,3.2007629021424804,4.58318981614234,1.6058390518698484,1.5516398217114022,-0.20733049757535493,0.802649840967912,0.9391173795312606,BL1
0.012732942690404234,4.006496099778164,306810.1776656434,5.633370123564487E13,0.4481163379507847,45.186979317370756,38.630565968003026,3.2338032973003683,4.63961847679655,1.6251602120435675,1.5633769843542973,-0.2085770797480514,0.8070066441175231,0.942556697848357,BL1
0.013656383914303231,4.087958441840277,284188.96837068023,5.632662543833081E13,0.45191343719199145,45.18433822820216,36.1368208389509,3.191529331300625,4.589016996387108,1.7068344543819245,1.5742603778550837,-0.19861429004179607,0.7916539974103082,0.9356480903853626,BL1
0.013882223613227477,3.9802020037615744,282032.32524011604,5.623093599145374E13,0.45618444962507443,45.14710828993055,36.17316767357592,3.188795520475644,4.576398914430281,1.6671363286535474,1.5626799986756412,-0.20262943801783764,0.7962931346318657,0.9281111043263996,BL1
0.014018092643156722,3.446864752121914,299828.31460449845,5.629281168936454E13,0.47458005355937394,45.16834701726465,38.57514156905353,3.2288916919960244,4.552052327378131,1.4379406513903483,1.5004895431239,-0.23371218433868718,0.831893864963485,0.9496162250178588,BL1
0.013943279892515089,3.7054805049189814,291751.8071304906,5.630733417666808E13,0.4673130745441845,45.1743465470679,36.98476535029544,3.198536489459881,4.55346198101335,1.563339423312578,1.532082864952285,-0.2160977581838241,0.8119446071233505,0.9453799757211805,BL1
0.013812882460641291,3.9124748324170517,289105.0505355257,5.6294400201596734E13,0.4600983951415147,45.17269709080825,37.48770363220913,3.2114743285838654,4.5950935997961375,1.650125350574089,1.5556382672478422,-0.20956910205700433,0.8060447317280515,0.9298354254188597,BL1
0.014234185254865894,3.8527259355709873,280927.37481368345,5.632595085436563E13,0.46374779930767385,45.185130931712955,36.06404122787641,3.1874798266795077,4.553729052812891,1.6357877435777983,1.5494961173747221,-0.20875839060069182,0.80296759658317,0.9367848385183971,BL1
0.01309076400615378,3.7695274823977623,306310.82037166326,5.639669838918315E13,0.45702584043785255,45.21325758945795,38.969022446837116,3.2379411614715377,4.610524869835337,1.5337413569936946,1.5375377429949875,-0.21952844762960866,0.8188002099446788,0.9442547193969434,BL1
0.014201315055134153,3.7015667197145063,285158.008320195,5.640938908178769E13,0.46516192931877276,45.21483772183641,36.22443554764323,3.183059816862299,4.52919472754648,1.5431529402717303,1.5320549015667928,-0.21435447375916408,0.8086330971825478,0.9579618815587405,BL1
0.012488790900321428,4.270072277681328,304799.138688727,5.6269136107433086E13,0.43830269884482564,45.15874867380401,38.90561991141345,3.237303418159246,4.669649384414321,1.7219387539212614,1.5910455911994092,-0.20020879543128914,0.7977905456504913,0.9483972118482202,BL1
0.013997042375904739,3.6735033576871143,291913.72467837133,5.627451510425916E13,0.4674749768205476,45.16330219786842,37.41955271013675,3.2097285835581597,4.557832320068586,1.5425693838421304,1.5283225234127975,-0.2201457804897702,0.8169495852155202,0.9478323623452471,BL1
