% 
% 
@RELATION Haralick 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE class {TER, SAN, FAB, CLO, FOO, FLO, LEA, WAT, STO, BAR, WHE, MIS, TIL, WOO, BUI, GRA, BRI, PAI, MET} 

@DATA 
1.621826974122396E-4,691.6864542322837,0.08470358561894205,9.01406505915506,14129.756856878717,BAR
1.7868932222238714E-4,428.7577509842515,0.07188151308583723,8.819779739611505,13845.586951214827,BAR
1.6187996243179406E-4,574.9614911417309,0.06348993707594712,8.903542726096358,16521.30025722724,BAR
3.3340203399150054E-4,2637.604699803162,0.08835127138932568,8.82988470826797,9930.437435320944,BAR
1.4525224362947167E-4,911.2463705708662,0.04857109925117599,8.998298703226775,5956.38814199062,BAR
6.491621869961892E-4,183.72539370078587,0.16996730923581066,8.022138579235921,2996.3840728849004,BAR
3.29844897971024E-4,275.13545767716516,0.08742662440965525,8.285953727985255,3019.6692803902865,BAR
5.246851314014223E-4,721.0712967519651,0.12497363361464145,8.644499832309968,8234.452982676296,BAR
2.088190211536577E-4,560.8532849409428,0.0663871520838451,8.730036402102755,14464.742000020056,BAR
1.45380905996163E-4,985.9854822834609,0.06081192642480075,9.03693046181158,14997.298218897942,BAR
1.476287132261503E-4,956.0666830708665,0.0637064218656604,9.046544098801,16820.841820327125,BAR
1.174006254262383E-4,1110.3228961614182,0.04478104448259464,9.184967123278454,20169.269688409528,BAR
1.2916944779200876E-4,967.7717765748054,0.05131612916543779,9.103732929902689,17966.41728029279,BAR
8.16642746566724E-4,157.7196112204719,0.17225571725448535,7.504889377326652,9629.326253700521,BRI
6.848243676955913E-4,188.1147883858258,0.15921769649455964,7.666505734494711,11277.171105483243,BRI
1.5754328383656092E-4,2322.4944020669654,0.06924192959145097,8.989544987841517,28539.83700450326,BRI
1.5970783894692165E-4,863.8043799212692,0.0784025785965833,8.962696024469729,25313.466866404662,BRI
5.308155147560156E-4,281.06176181102165,0.0944376301857198,7.9352792650036195,15799.252188578752,BRI
2.614494975083595E-4,403.9053272637788,0.08754783099633408,8.523129558196496,12704.817920401681,BRI
4.5120378326693624E-4,236.41461614173113,0.16026433820576677,8.171967359811614,27413.87263388197,BRI
1.9535488289724263E-4,967.1039000984263,0.09329770326032627,8.876596404052698,7607.139675513368,BRI
2.269755516073244E-4,1133.5829847440968,0.09708529850130321,8.822000879665442,11152.90659827877,BRI
0.025399729754537626,461.6131274606321,0.36372321229700744,7.205727913383068,20179.34095313541,BUI
0.0027031660508633273,703.1444389763807,0.2350198613090485,8.210463906441582,19498.946810355228,BUI
0.010215292403241035,669.9554625984268,0.27195441788400265,7.921639737104341,21281.455640453496,BUI
5.045532552002077E-4,768.6793799212636,0.23714818175538538,8.332171182580971,17016.699932077187,BUI
3.7002539825389005E-4,799.2443405511807,0.1897452583007324,8.38859625625276,13615.40185200764,BUI
0.0017831090349680488,721.8300319881871,0.1527148199405,8.600633771917616,16445.533368221673,BUI
0.003110079706487529,438.01937746062947,0.19878554892046335,8.057987931013448,23951.281594092234,BUI
3.1753872101493766E-4,366.1749507874002,0.15259554598552905,8.413044994179847,24970.134020570636,BUI
0.0016230000721720037,74.36165108267672,0.3456327144207292,7.043433043973218,17334.30090607365,BUI
0.0013008370743303787,182.10992864173124,0.34853043950907603,7.287758781422692,16677.767793230963,BUI
0.001498311102090941,68.65735728346384,0.36325802285250514,7.085798729088546,17079.102530683598,BUI
0.002372488631696087,20.336245078740276,0.35768350061898585,6.627482510293632,19049.41785790259,CLO
0.004973905455623502,13.611651082677188,0.48283546796444327,5.976659316845581,16271.074296270637,CLO
5.896293530868125E-4,310.625246062991,0.16453009243272493,7.912085613461096,14297.836956531279,FAB
5.470118362111556E-4,377.99083415354266,0.15946461578921073,7.997020159156196,14608.534204680307,FAB
2.2413741116543158E-4,836.3876722440957,0.10197516484615807,8.709353808262806,12031.510253549088,FAB
2.1974018557410373E-4,965.8366141732246,0.06766471983123198,8.756433996820588,13817.513229357892,FAB
1.2359912415135495E-4,1441.846948818897,0.03454403295357905,9.13953054130155,12725.314760043993,FAB
1.7127988357537705E-4,728.3553149606304,0.051468880668022784,8.864112837979132,10022.11993025655,FAB
3.6956372740869567E-4,263.1278912401569,0.0775026622739422,8.140550583783892,10642.150289803132,FAB
2.110214181365827E-4,859.1537278543279,0.042559940874626424,8.661767034553975,17792.78973041686,FAB
2.1240643067218948E-4,2230.3919783464567,0.05734916376190664,9.199059928594583,18147.321798461253,FAB
1.1353318605071583E-4,2867.7827878937137,0.03708432690687045,9.327802455662955,20254.78698737917,FAB
2.0844060242803484E-4,1974.5234375000052,0.05733087239532888,9.18287222790252,17495.659640979553,FAB
1.2595288862451723E-4,1264.8358759842477,0.03601009727168688,9.124697939616276,18936.082631312238,FAB
1.2761793101710207E-4,1075.876845472439,0.040390811588212304,9.111515826242865,19053.423066832293,FAB
1.1523607031586841E-4,2161.906311515757,0.03414317137301928,9.22177674619667,16788.202400111204,FAB
1.06994110472586E-4,3262.616695373987,0.019610568045539088,9.274883932552447,18005.874356573146,FAB
2.109078925189052E-4,423.36718749999784,0.06251622855864328,8.677214491010377,13149.556461666376,FAB
1.9371254562820873E-4,537.3807209645651,0.057139699355226316,8.761477196075367,14272.517667710832,FAB
1.6489974386198276E-4,1439.465120570858,0.031778453141878917,8.883249836323344,18677.965551753125,FAB
2.640681550894283E-4,646.4351008858291,0.04702949007101132,8.446009717839988,17598.395252691626,FAB
2.632507706421618E-4,633.7330831692917,0.0479200461655657,8.446953570020526,20155.973901056386,FAB
3.488263812464589E-4,880.369586614171,0.0923662522140581,8.519050373692076,4826.799427700976,FLO
4.023423574190391E-4,506.60433070866037,0.10959554771069732,8.374671290681562,4590.226703999197,FLO
1.4891533689315796E-4,932.0388164370052,0.0641052464489767,9.031092286625592,14408.215154573882,FLO
2.393574123085672E-4,465.78654035432953,0.13720216863880558,8.664767158858764,15882.180416041418,FLO
1.3652590781742515E-4,1155.4292568897656,0.047598053465352695,9.081513140035156,26190.100133257096,FLO
1.467356450337871E-4,1055.7671628936978,0.05355797680948183,9.006593978022488,32366.141598008377,FLO
3.083734194812099E-4,344.1128198818881,0.12843970009150982,8.420387264463466,37963.68888745692,FLO
2.2642306026799509E-4,519.0052903543269,0.09800809820986583,8.642465640858461,30728.330218640753,FLO
1.3290822480081573E-4,1324.1657234252039,0.041499031202357615,9.104978041280607,16613.093334534235,FOO
4.2292076771649993E-4,3301.9803764763797,0.07077576631203167,8.99531119434459,19202.446809270965,FOO
1.1395701502339409E-4,1537.8015501968573,0.03377112059153611,9.212141175701454,17504.1044111895,FOO
3.136939867628983E-4,2493.2836491141943,0.0825577523992338,8.90248217984654,15291.280254715579,FOO
2.29049286223543E-4,1800.7089689960521,0.05945146407891832,8.921792090375146,7559.573244735906,FOO
1.7981701002464285E-4,1004.4531865157521,0.03573899191970686,8.790301078136682,12665.227984569408,FOO
1.2282714995115484E-4,1287.0992249015646,0.053603530081965584,9.160732615897434,14215.18433084062,FOO
1.214194322919703E-4,1266.815760334648,0.054160636234835816,9.167658932685534,14188.925592557702,FOO
1.2153295790963754E-4,1806.7660556102294,0.04954459695388831,9.205381695037515,15070.003291475608,FOO
1.2153295790963754E-4,1806.7660556102294,0.04954459695388831,9.205381695037515,15070.003291475608,FOO
6.996810868621092E-4,168.8022268700769,0.22750016464518755,8.031123582674072,5258.220607524456,FOO
8.952327474967029E-4,82.25688976377877,0.25818186982435365,7.728773362172275,4496.109375041831,FOO
5.694672033874727E-4,924.4504798228345,0.09843476930463599,8.252665966553273,6775.126461309432,GRA
1.003112357787068E-4,2471.44149852363,0.027248592780745918,9.317813268540302,21574.63940677806,GRA
1.0862887936711678E-4,2099.7485851377883,0.028956396004750837,9.252753870862563,18812.469969304795,GRA
3.526484103749004E-4,503.8125000000004,0.13074953233625694,8.534508862846103,5003.3555467200695,LEA
9.575885850990346E-4,92.28284940944887,0.1741850281091274,7.282654554731901,2467.945769438592,LEA
4.7048043314834673E-4,126.46874999999983,0.16685652393797312,7.981775364502004,4793.590688242456,LEA
9.338617310045052E-5,3746.6500984252075,0.02793627737991282,9.38770015725545,12576.422738527002,LEA
2.786448443989995E-4,2911.080155019691,0.08533777002735932,9.000378641253608,13277.460476846145,LEA
4.6081561889679357E-4,1936.9175688976404,0.11737937546739374,8.675844758770339,9717.34404755881,LEA
4.301712704987259E-4,1824.9607529527511,0.09762376492632882,8.61666357217761,7372.803739879651,LEA
0.0010020149434829242,1383.5271899606294,0.13490532601691346,8.39350676097014,7882.669442792406,LEA
1.8343469304121736E-4,2524.8882874015644,0.05525547663415414,9.126950974394257,9389.102365417182,LEA
6.115397972982367E-4,2041.9675812007845,0.11144198390230586,8.77770133785122,7693.22374358749,LEA
1.3087233205714928E-4,1249.754982775589,0.04353236960160691,9.095929085585805,15571.416106827144,LEA
2.27603726691798E-4,1523.1994955708699,0.07700885919229032,8.89743303464753,11709.641557589455,LEA
1.0485226048575678E-4,1965.9050812007858,0.03254062114910366,9.280754358842628,10709.97085426856,LEA
1.0734982407463402E-4,1582.1172490157485,0.03342657857659632,9.257416398991774,11234.165730886625,LEA
1.4359476961137878E-4,1279.9179995078778,0.059865348012995104,9.102859328593862,10818.118301298115,LEA
4.057556943238267E-4,761.5621924212621,0.09834120796070149,8.58727499784951,6971.0342821657905,LEA
1.499522042012566E-4,1688.3142224409414,0.057960362309211075,9.025502056020924,6419.931521284503,LEA
2.912461879611153E-4,627.7557824803134,0.04792599630088145,8.364101406628938,15837.347646232332,MET
1.79794304901104E-4,956.4077263779545,0.040364286865718024,8.7976805209856,17588.48744172768,MET
1.5020952893466232E-4,1375.1487450787424,0.03784059696544358,8.984357802275724,16434.58871757006,MET
1.6440779951870288E-4,1373.25750492126,0.041391119456161016,8.92641317476051,15107.01403693574,MET
1.265280850873904E-4,2201.3661417322824,0.03537703401433559,9.157583385168847,13760.77990193453,MET
2.2564351769325348E-4,2073.3062253937014,0.055418249663473945,8.94503888730041,12914.574568630618,MET
1.4869585403230645E-4,1984.5867987204683,0.04818444984123058,9.053109299555988,5685.240000870858,MIS
1.786817538478512E-4,2083.566006397629,0.05488428992809704,8.966106209362732,6251.925038775736,MIS
8.225082368133234E-4,203.99366387795254,0.10018733995999352,7.520798827715773,10915.24995551687,MIS
5.107744590488926E-4,288.49624753937013,0.09001349207387381,7.975038607594406,11573.937805784853,MIS
1.4569877772567093E-4,733.4290723425208,0.06503662303370897,9.004964768961218,9791.812291372515,PAI
1.1083127635003956E-4,1434.6187869094542,0.047654409651665924,9.240226267378516,12728.038550910276,PAI
1.8864930307984512E-4,374.3699557086604,0.08898215551538693,8.778387120917394,10170.690546148235,PAI
2.1116521725229724E-4,460.33882874015677,0.07995983230721519,8.715926293539468,6828.210698967036,PAI
2.6810966707867446E-4,544.936700295276,0.07972741691632824,8.642501561285954,6350.179590690894,PAI
1.5266925065098434E-4,1005.6730437992142,0.0473906459451869,8.969459893615909,8335.510927630414,PAI
1.895423712722326E-4,580.5396776574798,0.06315532333294849,8.773698104160157,6780.777298729807,PAI
2.7227227306014296E-4,295.27657480314895,0.11958567366223292,8.56358810348741,7617.915796498453,PAI
3.199757376076884E-4,358.3633735236216,0.1252536746852041,8.43347551348014,5364.12464589812,PAI
