% 
% 
@RELATION HaralickColor 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE class {TER, SAN, FAB, CLO, FOO, FLO, LEA, WAT, STO, BAR, WHE, MIS, TIL, WOO, BUI, GRA, BRI, PAI, MET} 

@DATA 
1.4324662438385037E-4,689.5375861220439,0.0798919910995361,9.086061456912976,19555.756968266767,1.785682282301753E-4,710.0423843503937,0.08823447991605275,8.975052251722392,12373.250419946822,2.6347025350296794E-4,670.864173228346,0.10181837842420219,8.848513899619467,10923.84939201756,BAR
1.705381828732357E-4,455.1261072834621,0.0698967916199446,8.866837681005647,21542.392832482274,1.835482186589297E-4,428.07209645669064,0.07158634767361227,8.794539860075067,11432.549544838623,1.8192101813889865E-4,433.34781003936826,0.07389313944842496,8.812174318605443,9662.071270341838,BAR
1.830714110646964E-4,509.40655757873844,0.06821367062804633,8.810464118503969,24765.31435489425,1.5970783894692062E-4,618.2587967519703,0.06261476599853576,8.915231219069186,13958.754239140468,1.4612260669832712E-4,613.9124015748035,0.06349829661100047,8.989490738380981,11739.273717756414,BAR
2.2070136913707175E-4,2766.84676427167,0.07696247580002867,9.034489410584369,13375.212995729817,4.3117029593427376E-4,2618.6603715551228,0.09476851687162811,8.712614449476256,8773.884890768259,7.258071156766506E-4,2646.1397022638007,0.1195494854292633,8.444599255236085,8281.343417113409,BAR
1.2899537517823475E-4,1027.088521161417,0.044727098257180214,9.10361323379615,8225.969640075753,1.5377423332970045E-4,893.5850147637769,0.0505960080975092,8.958732603982046,5213.167200322952,1.672005297135438E-4,786.486097440947,0.05580426028470246,8.890231933116288,4699.250050316634,BAR
4.2823376662374477E-4,256.8150221456666,0.14272275764894962,8.308538315211766,4415.119605185799,8.007037498449399E-4,178.6381643700777,0.17992609710700552,7.925744160093038,2538.8209728614042,8.404831262787012E-4,146.98529773621956,0.19124691788519282,7.781998613037964,2305.805178361141,BAR
2.3038888851214704E-4,379.3945620078743,0.07140951631288626,8.592581785357295,4765.448467959375,3.9978424683409665E-4,247.2597810039359,0.09413315612495193,8.137893316657768,2455.3909816447585,4.3683144006910794E-4,207.54047736220383,0.10742595307690478,8.040109487618711,2140.6600869834165,BAR
5.704056818268791E-4,794.0794783464552,0.13118266659921055,8.688735671826349,11805.177367143237,5.115085913764752E-4,712.7182578740149,0.12228369583228792,8.631697345825982,7227.312213167561,4.472455233972369E-4,638.9669045275576,0.12252899040831591,8.516689605884142,5468.358328733735,BAR
1.8015001850314933E-4,627.433747539365,0.06113923602236255,8.847456486597055,17525.044752306134,2.2207881329824338E-4,541.5424458661405,0.0694716154416073,8.681960422194795,13639.93052402255,2.248261332460099E-4,523.3425196850388,0.0694406758833468,8.659635332544187,11315.87498242067,BAR
1.3878128342191613E-4,1041.0075664370074,0.05789551483751716,9.07919321739254,17904.436140512444,1.4914238812850303E-4,963.3434424212537,0.060982569112867306,9.01864818972217,14163.265383195252,1.4108963764800352E-4,1008.7173966535439,0.056998446194429564,9.04882369164978,12248.126183052564,BAR
1.4099881715385544E-4,1047.884596456691,0.06330172681511781,9.084778136200175,20424.637405741694,1.503003494287978E-4,927.937930610239,0.06385267713526872,9.034626411379788,15779.564846955625,1.4595610245905611E-4,915.3962229330664,0.0619116792541409,9.034811707699031,13456.682825652577,BAR
1.1525120706490202E-4,1142.6681840551164,0.04405910349180331,9.202913515560764,23202.334868951915,1.1802123213620139E-4,1104.5476747047228,0.04514446814533978,9.181575322902113,19304.298439896404,1.1849803973044179E-4,1100.8610359251961,0.046000503582799585,9.177766594360167,17169.601088561853,BAR
1.2609668774023915E-4,1005.5295890747955,0.05220645496021488,9.126732509339451,21080.257412287327,1.3094044742775724E-4,954.7560900590508,0.05175277542017403,9.096412256603571,17042.84941127388,1.287531871938625E-4,970.3991756889741,0.051886343152775696,9.106954197451223,15094.340393995973,BAR
4.928752533286166E-4,246.68971456692813,0.14989025937899006,7.945103283135895,11614.816082143341,9.724528726401018E-4,140.15514271653515,0.1736352539922738,7.373510739664946,9055.406681260074,0.001327038786890057,109.6489911417319,0.18229687814336382,7.083574227931521,7911.981367661758,BRI
4.3923818316385165E-4,263.14948326771565,0.14546118292154311,8.04690687641952,13792.115701115446,8.212821601424262E-4,172.57572588582548,0.16067608601083577,7.548536447100391,10550.341961175383,0.0011077905456592008,137.78217273622028,0.16579922536363387,7.248226335010405,9095.02804552195,BRI
1.76267442378632E-4,2483.236835629949,0.07113596479738164,8.923254556270138,31606.457227675404,1.520108020684715E-4,2391.0983636811375,0.06757318776471842,9.017576889784179,28534.49416602392,1.4835527717929655E-4,1746.470656988202,0.06602187860152983,9.03305075333411,21724.52117529479,BRI
1.9766323712334857E-4,936.511564960635,0.08316573082245828,8.826145601948836,29690.45613026916,1.536531393375219E-4,874.8200664370127,0.07660192652662037,8.987000430046042,24835.318082398568,1.372146298979983E-4,755.2010334645664,0.0677653801882542,9.069558811872398,18147.161080752747,BRI
6.040319697826756E-4,291.910310039369,0.09680274183359018,7.830342778951601,18475.574923444186,5.283103827926264E-4,271.7520915354325,0.09452183519873861,7.93585163404311,15097.937666034393,3.769958711792299E-4,324.3340305118103,0.08396020528680931,8.224314664345892,12854.204013415922,BRI
