% 
% 
@RELATION MPOC 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE class {SAN, LEA, WAT, BUB, PIG, STR, WEA, BAR, WOL, RAF, WOO, GRA, BRI} 

@DATA 
114.08687210083008,0.0,0.0,1961.0873133237033,13015.81438577652,13015.81438577652,-38.374353148177676,-114.08687210063948,-114.08687210063948,56.2461031191012,114.08687210091708,114.08687210091708,0.007306865634745918,0.0,0.0,7.298568362191349,0.0,0.0,BAR
113.73862838745117,0.0,0.0,1936.0263313473306,12936.475587403405,12936.475587403405,-37.06392692712844,-113.73862838745816,-113.73862838745816,55.42818231927109,113.73862838746514,113.73862838746514,0.007205338653875515,0.0,0.0,7.307956872409945,0.0,0.0,BAR
113.96806335449219,0.0,0.0,1921.1161599257014,12988.71946477878,12988.71946477878,-37.070491606257335,-113.96806335462661,-113.96806335462661,55.32437925235242,113.96806335461415,113.96806335461415,0.007233397322124802,0.0,0.0,7.305764214337958,0.0,0.0,BAR
115.00028991699219,0.0,0.0,1912.4265288382915,13225.066680938085,13225.066680938085,-37.61490112561758,-115.00028991701537,-115.00028991701537,55.48332743671571,115.00028991696054,115.00028991696054,0.0074069505935767666,0.0,0.0,7.284525862413803,0.0,0.0,BAR
113.68825149536133,0.0,0.0,2003.0883406595512,12925.018528015305,12925.018528015305,-37.88059878127412,-113.68825149538037,-113.68825149538037,56.32421662187621,113.68825149531766,113.68825149531766,0.007199574800324626,0.0,0.0,7.311972764651222,0.0,0.0,BAR
113.7144775390625,0.0,0.0,1939.4536102756124,12930.982401961712,12930.982401961712,-36.466638046389775,-113.71447753891071,-113.71447753891071,55.207945420141826,113.71447753905349,113.71447753905349,0.007169501986936666,0.0,0.0,7.314725612063874,0.0,0.0,BAR
115.31679153442383,0.0,0.0,1931.064144314457,13297.962409835449,13297.962409835449,-36.90966426138232,-115.3167915345864,-115.3167915345864,55.331899155678975,115.3167915344194,115.3167915344194,0.0072483480762457475,0.0,0.0,7.30879207597362,0.0,0.0,BAR
134.8404655456543,0.0,0.0,966.4100765601462,18181.95114856384,18181.95114856384,-28.16827212214195,-134.8404655457005,-134.8404655457005,43.96349842760994,134.8404655456116,134.8404655456116,0.010859893809538335,0.0,0.0,6.864814142674694,0.0,0.0,BRI
133.04594039916992,0.0,0.0,982.9031056938376,17701.222256665966,17701.222256665966,-28.211363526018033,-133.0459403990925,-133.0459403990925,44.11329154779564,133.045940399192,133.045940399192,0.010638204970746301,0.0,0.0,6.888629867530279,0.0,0.0,BRI
133.28818893432617,0.0,0.0,970.977696195777,17765.741309275487,17765.741309275487,-27.33746393159369,-133.2881889342773,-133.2881889342773,43.649365805465166,133.28818893429366,133.28818893429366,0.010622164088999853,0.0,0.0,6.887471815735337,0.0,0.0,BRI
131.6863899230957,0.0,0.0,939.003146366263,17341.30529106885,17341.30529106885,-25.355430292230857,-131.68638992313214,-131.68638992313214,42.76853699099908,131.68638992304753,131.68638992304753,0.01066700964292977,0.0,0.0,6.876920677055052,0.0,0.0,BRI
132.76193618774414,0.0,0.0,938.7908483617213,17625.731700360404,17625.731700360404,-26.278850519237352,-132.76193618780758,-132.76193618780758,43.04426587493331,132.76193618758413,132.76193618758413,0.010954141733236611,0.0,0.0,6.865805065672183,0.0,0.0,BRI
