% 
% 
@RELATION Moments 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE class {TER, SAN, FAB, CLO, FOO, FLO, LEA, WAT, STO, BAR, WHE, MIS, TIL, WOO, BUI, GRA, BRI, PAI, MET} 

@DATA 
121.87129211425781,39.264524607850085,-0.1114652276140991,-0.6062936195597715,BAR
132.73286056518555,60.422003361864085,0.09782829105687006,-0.9314458838223207,BAR
72.47825622558594,74.74097866045338,1.0511159323555037,-0.2906942464760993,BAR
67.15422821044922,42.59181575584099,0.5144583890448065,-0.48505095592666825,BAR
116.86054992675781,62.44554493284169,0.4581731552267453,-0.9463000894568796,BAR
111.03704833984375,38.64006836135843,0.2683061446396946,-0.33153169160502394,BAR
99.39159393310547,66.26228351098125,0.33941288497490435,-1.1359944641360975,BAR
113.64116668701172,43.89581147929775,0.469477929381862,0.3646578406750187,BAR
48.799049377441406,26.62710271605418,0.8360557986440644,0.5780106153056899,BAR
111.69242858886719,56.062139370739146,0.694138900283216,-0.3312215866252486,BAR
71.86760330200195,58.95597521352218,0.7150755943754805,-0.40793125204032377,BAR
44.8283805847168,31.790211040090544,0.736050873461464,-0.12140688879674366,BAR
124.52625274658203,56.55977130310597,0.09011176947790893,-0.8267241845262454,BAR
104.39770889282227,32.18114998056409,-0.09021094624425777,0.5633510675069164,BRI
95.82755661010742,16.04828097491805,0.13297670967181013,-0.18195604219376804,BRI
121.95723724365234,26.13606792330869,-0.6211159978034413,1.046586146496515,BRI
79.47638702392578,66.69936798349221,1.0247771818932272,-0.1339281899396716,BRI
66.70514678955078,52.09913194396335,0.9406221413713843,0.38256176211380755,BRI
157.78345108032227,44.74984812434264,-1.0460251810394,0.1726771967549836,BRI
103.61683654785156,17.767868421301884,0.11126728521565453,-0.37831767570567676,BRI
143.58514022827148,59.22327799620548,-0.4159836772603714,-0.548975633570159,BRI
156.6501350402832,53.610046691060376,-0.7606066215371716,0.10074647550071392,BRI
126.4357681274414,64.94543603490342,0.15165962327842877,-1.0507545058094845,BUI
130.53457260131836,69.61716495769245,0.21719232903934632,-0.990055745000372,BUI
128.59218215942383,32.42008510449208,-0.8310965134917598,-0.14152572011431053,BUI
103.12059783935547,52.23772874770518,0.8675265771435137,0.045169316597320375,BUI
120.26885604858398,78.1561119855622,0.7240190892503457,-0.7308125083318875,BUI
114.83431625366211,66.3372082348377,0.2991785816873321,-1.2690677425338601,BUI
129.6068458557129,30.5713654100834,-0.7767479452838452,-0.27337337958354757,BUI
148.2139434814453,47.6157081510425,0.26655365103481166,0.44378473035462696,BUI
151.42033004760742,46.236285671847796,-0.40689330404913543,-0.17848734762792517,BUI
125.00552368164062,38.49007423999888,-0.6450187853853838,-1.001542581017755,BUI
114.34348678588867,63.56662442445047,0.740117619937079,-0.395853298075862,BUI
135.79674530029297,16.60390698896017,0.7128863000759341,-0.013869600943272165,CLO
127.33807373046875,12.589792703309854,1.0674318601518022,1.4803463759583693,CLO
123.70378112792969,76.47037186000354,0.32740945339419303,-1.2843194429252436,FAB
107.25741577148438,36.525320686054826,0.51546437441997,0.19692536877985178,FAB
126.6564826965332,51.77336482895593,0.1496990382398627,-0.7099598086997436,FAB
102.63039016723633,59.55114520891404,0.8147822691897374,-0.15528439875874023,FAB
104.09695816040039,45.94851506339838,0.9367418366831821,0.42125512082077865,FAB
126.64790344238281,55.00956592740399,0.20365369331414482,-0.7516099441623636,FAB
129.81533432006836,43.279854791618476,0.31234001722273297,-0.27363317735091375,FAB
112.07669067382812,73.74959243954247,0.4844635770212322,-1.079058962159269,FAB
116.53461074829102,54.79531561409277,0.19509832683732356,-0.7598773898380133,FAB
91.57742309570312,47.46821357276887,1.0006382975586057,0.6957832702718738,FAB
96.08068084716797,43.12860533204994,0.9851513025939083,0.5426750557068512,FAB
99.4579963684082,29.13438155132432,0.1851674444272833,0.4333863975435541,FAB
102.85771560668945,34.36135474896622,0.5059200543242541,0.1834030142273626,FAB
139.1155128479004,46.932009918892646,0.2433709404663562,-0.4647989434820099,FAB
107.9742431640625,26.49770087708608,-0.8150450051896482,1.3067084791619754,FAB
129.4942283630371,36.957400419796585,0.9392883578274019,0.7820645704664257,FAB
121.20244216918945,59.652390049064095,0.10069822589358793,-0.927276056229033,FAB
114.63583374023438,73.83162845992277,0.43569446791463673,-1.1421404663692742,FAB
131.9932861328125,54.245859464396,-0.1437346772405102,-0.736769731465504,FAB
107.53024291992188,27.253537498893646,-0.9677732170513166,1.66004709030884,FAB
155.938232421875,52.48078509032006,0.13521901861773486,-0.6767445482816088,FLO
191.07308197021484,37.86894534990444,-0.696091644594414,-0.02491636512673967,FLO
45.21742630004883,39.93824776520741,0.922437088508734,-0.5411504218319836,FLO
45.588775634765625,35.53041527532194,0.6117179507228991,-1.1322021419601966,FLO
173.9728240966797,49.416009037933385,-0.6837069009066516,-0.1762928358935838,FLO
170.71759796142578,39.49840512984553,-0.699150152355529,-0.013629817403602917,FLO
117.31432723999023,54.04307827891066,-0.02348661067694882,-1.1816547399978432,FLO
125.47272109985352,48.02588581077654,-0.3141007167329655,-1.139471738233179,FLO
55.270240783691406,36.581741242958465,0.5357382220742127,-0.5946262209297735,FOO
108.24967956542969,89.52092084900974,0.6049212006898947,-1.2698671369592276,FOO
102.36171340942383,51.120698045469396,0.23635372972141366,-0.7240095909207835,FOO
106.83171844482422,41.82668310902026,0.2937584559177194,-0.8774564418909621,FOO
51.73348617553711,32.16977832848797,0.35070392956969176,-0.8699892966209068,FOO
106.81467819213867,64.46615954157501,0.5147835294694094,-0.7668853812137244,FOO
106.81467819213867,64.46615954157501,0.5147835294694094,-0.7668853812137244,FOO
114.64418411254883,49.665659775043984,-0.30975034479051683,-0.6047829946935792,FOO
70.23221206665039,59.87822964607922,1.1806177875649806,0.7658965045089561,FOO
117.86565017700195,53.11725403002952,0.013523851276316888,-0.5129773295389364,FOO
99.21007919311523,76.20411113740757,0.79000045575872,-0.8185092182696123,FOO
102.32650375366211,51.23535900902754,0.2558704879535739,-0.711176838123508,FOO
134.79477310180664,73.31835668455663,0.200331203888532,-1.210252289687496,GRA
125.73233413696289,70.21741955070348,0.4318027652538042,-0.9932618527444399,GRA
66.37936401367188,41.886905698072134,1.4263248186012802,1.1614269921046994,GRA
82.59549331665039,79.04983012228674,0.6174783382556668,-1.1356431988539002,LEA
57.981666564941406,43.67965832197878,0.9101028258867659,0.36697754178659947,LEA
56.761680603027344,54.547964660353706,1.10808880664738,0.12055659676202923,LEA
75.71349334716797,69.27924870198281,0.8935267183176195,-0.34510822594811774,LEA
93.69220733642578,60.86359882530363,0.3746204907489194,-0.8631739075460483,LEA
60.14295196533203,53.208534973193444,1.3277159270777392,1.2893512517781733,LEA
85.77068710327148,62.079796729805835,0.6199242475427431,-0.7638684290785416,LEA
45.43014144897461,17.770138822730164,2.0146513718720325,15.415517340169409,LEA
70.28893661499023,73.24309344816552,1.2038894568473124,0.23602221562638181,LEA
96.33187484741211,61.4154686320331,0.9372427939206447,-0.18674602498913773,LEA
109.5152587890625,45.77178603206784,0.4506192610327422,-0.5500608467736154,LEA
90.54402160644531,59.648994591873,0.3855975682770757,-0.8952842092377158,LEA
64.0812873840332,63.3870340621882,1.0816375617616665,0.15602159201870291,LEA
88.73558807373047,74.19394407861415,0.5985762584351448,-0.9613678010243398,LEA
51.75936508178711,31.951054714662945,0.8939660802540064,0.5943696010297783,LEA
55.07973861694336,60.07949997442427,1.2187824793061386,0.28497695291280234,LEA
55.43326187133789,59.00157744036793,1.2815428392113988,0.5056099503334717,LEA
105.4124870300293,62.775224185718834,1.1207279190016575,0.2586163648366453,MET
100.26007461547852,63.578898882350956,1.2198234959654717,0.3944678872598306,MET
121.0036735534668,53.714760543553275,0.7636778541759501,-0.1125611478704025,MET
114.44031524658203,56.32068042645482,1.1837534589485132,0.36004660589625326,MET
119.9146728515625,58.17369273334105,1.0397117346371463,-0.017186285974419846,MET
129.4280776977539,60.633200631136745,0.7772837292327103,-0.5137443488673301,MET
104.02132034301758,21.946352787575908,0.24175347718199564,1.4741769953210158,MIS
101.5144157409668,17.812314195321257,0.7040708860183384,2.556798180584188,MIS
54.73994445800781,48.79027149848841,1.059590473977259,0.12871362322263247,MIS
56.352622985839844,48.25617842158959,1.0391745789545814,0.02086013012558663,MIS
56.782169342041016,40.14915685900147,1.3497845898015737,1.8409220056832343,PAI
72.80470657348633,38.048920345822715,0.7535675688478317,0.5472533993303887,PAI
63.5638542175293,40.886151152186756,1.0310357984849974,1.209768484379679,PAI
71.43519973754883,41.42455186026797,0.7884542845757592,0.21993972759362101,PAI
