% 
% 
@RELATION MPOC 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE class {TER, SAN, FAB, CLO, FOO, FLO, LEA, WAT, STO, BAR, WHE, MIS, TIL, WOO, BUI, GRA, BRI, PAI, MET} 

@DATA 
121.11175537109375,92.52093505859375,85.288330078125,4858.445823722973,4603.1391577074455,4909.3815160715785,34.109471523311406,-64.04177818868467,-69.72174689538815,80.2158260687069,78.21698618245031,80.61597038604793,0.00427694246172905,0.005205478519201279,0.00584445521235466,7.839228839287063,7.708400278133678,7.603626937326155,BAR
141.86346435546875,101.24017333984375,90.76409912109375,1466.2085919044914,2875.9735696865464,4084.7526251022327,-19.170491347147838,-58.53571458355294,-68.96738798884867,49.003783167127175,63.81269719735722,73.65760089875296,0.007341120392084122,0.008125383406877518,0.0076079703867435455,7.279565431123431,7.136480363080295,7.2084902345692345,BAR
153.26080322265625,112.59130859375,100.51568603515625,1304.1705681048334,2949.0501152902334,4418.127341265235,-29.35298859746175,-60.98372936395044,-73.49262564093992,47.43364020683854,66.83663222145823,79.08764603441817,0.008029848337173462,0.0076543353497982025,0.00673249363899231,7.149702751648197,7.181735699885801,7.315420944814477,BAR
88.8839111328125,66.44781494140625,62.8416748046875,5489.402416929603,4884.953691959381,5024.875642821194,67.03875279308426,27.430590285395027,-33.49662816493065,91.17957839174244,81.27608606411795,79.61877698682869,0.00565619021654129,0.008727259933948517,0.012152265757322311,7.641512300931289,7.344687519996264,7.097046107287516,BAR
80.8421630859375,62.3079833984375,59.06591796875,1697.3016255944967,1678.6359287351372,1691.9910335689783,25.869260688246555,-39.34119178169727,-41.30025357421209,50.953308554830734,49.00326070222139,48.92626509965089,0.00669267401099205,0.007800016552209854,0.008222650736570358,7.335095888150775,7.120413559259011,7.048633488628705,BAR
55.169677734375,40.52154541015625,39.5440673828125,1362.8491391539574,1111.4901679456234,984.2424737215041,31.644052166833557,-28.590606452822524,-27.876283257832238,46.87044589976992,39.2468039544376,36.87185692113727,0.008549045771360397,0.011045843362808228,0.012419480830430984,7.031678802562976,6.6879274396600765,6.546889922654395,BAR
62.47283935546875,44.1746826171875,40.50103759765625,895.5139107368888,855.2504000253977,996.385681759566,25.2186456055845,-28.97090602540542,-32.334496677136045,39.700855657404844,34.4215736003145,36.50823176530926,0.009825658053159714,0.013898614794015884,0.01388610526919365,6.8752379632974705,6.432098256086323,6.400286085197391,BAR
88.13531494140625,68.26068115234375,59.938720703125,4039.098816329871,2964.9273152448777,2672.2587710942153,44.66909610826803,-45.21259485702804,-47.601304499792604,75.92562335364076,64.42299454153198,60.635364816341074,0.00676683709025383,0.007686186581850052,0.008681494742631912,7.567564543295843,7.335134110470796,7.141741845537338,BAR
127.34478759765625,112.395263671875,101.9039306640625,1328.6964901648462,1244.2136240340767,1586.5091001279652,27.295904930954855,-31.37611101356908,-41.85965323449214,48.081246299119094,44.862308223822474,48.84881126236786,0.008121374994516373,0.009738903492689133,0.009977664798498154,7.183690033906439,6.976999797365805,6.9298003477244325,BAR
124.185546875,110.2489013671875,101.37030029296875,2484.1356163024902,2200.9008021354675,2490.8448264598846,39.03268344028252,-32.58350568122774,-47.180832398576015,61.18375553252562,56.153631820659434,59.23200929669694,0.006001129746437073,0.006687790155410767,0.0065010301768779755,7.523349516452102,7.400731052711676,7.4032301330669155,BAR
130.81597900390625,115.04864501953125,105.4842529296875,3327.018077189588,2804.360299850696,2980.7943645292776,31.172226468281714,-44.92253361716881,-55.02676228144433,66.05373662792843,61.730170567976806,64.80072863188639,0.0055080316960811615,0.006030827760696411,0.006056416779756546,7.623847718172846,7.515964289077696,7.479342652080693,BAR
144.8477783203125,131.1785888671875,122.866455078125,2201.0705785602327,2266.0256617516284,2553.3525096923113,-24.11652189624391,-44.524656508759264,-53.134679894907734,57.83821330764794,59.34783924546122,63.34293209677916,0.005846541374921799,0.00598372146487236,0.005979869514703751,7.539848768499215,7.51315788513496,7.498019588558204,BAR
137.2489013671875,122.65570068359375,114.37420654296875,2085.607969984412,2081.543830871582,2420.724852979183,-26.865291995256886,-45.34956711021548,-53.09649962561045,57.02301952882488,58.363142386814765,62.67174644280755,0.006096724420785904,0.006407860666513443,0.006304848939180374,7.504471135956506,7.439985692295201,7.445048938929601,BAR
105.78533935546875,94.1248779296875,88.32244873046875,407.8476586006582,325.4868989773094,418.4410440586508,15.119279529467526,-18.756734968858993,-22.469468863999346,25.120133423173673,21.80298285437702,24.32905421639251,0.014331188052892685,0.02277391031384468,0.027864258736371994,6.28663306859987,5.7464986167174406,5.4344473438246395,BRI
115.33544921875,101.590087890625,94.6707763671875,489.76906561851507,420.451988697052,563.189602971077,15.635708592708317,-21.86430552059766,-25.906014337956687,27.034327526071625,24.755561322783215,27.92634613452725,0.013077933341264725,0.020335089415311813,0.025814931839704514,6.403156663015331,5.899104301525758,5.558331195784665,BRI
170.03717041015625,160.790771484375,139.883544921875,2573.855002637023,2669.7236008970067,3033.3782030667858,-47.96635805545031,-53.93104959131817,-63.36312292600265,66.7915613500468,69.1258506755025,73.77537272727794,0.007040943950414658,0.006341051310300827,0.006528172641992569,7.419168929283959,7.518518080570658,7.49656788786082,BRI
