% 
% 
@RELATION MPO 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE class {TER, SAN, FAB, CLO, FOO, FLO, LEA, WAT, STO, BAR, WHE, MIS, TIL, WOO, BUI, GRA, BRI, PAI, MET} 

@DATA 
123.2074,1501.3978050797857,-21.230532380212612,48.4911592878236,0.007071054307743907,7.287937464736968,BAR
134.13493,3655.0119158679863,28.32461973162138,72.60210653746479,0.00491964552202262,7.662074568835704,BAR
72.54163,5566.224921012908,76.08810990929389,96.16771803161097,0.008576971173170023,7.387282517271701,BAR
67.26681,1849.8058126221817,34.41375739505632,54.10522024088451,0.006817026369390078,7.3194155767397495,BAR
118.50505,3933.8419468421725,48.637543710137535,75.0673127637086,0.005744639725890011,7.573302573965756,BAR
112.02395,1459.531504067862,22.892157105159516,48.854877808143556,0.0072681426972849295,7.282626573944335,BAR
100.05252,4420.378607899357,46.10563277803336,77.63580833285494,0.004787910744198598,7.804347214420985,BAR
115.48926,1940.1717977539809,34.35168244435141,59.758743278956395,0.007537841927842237,7.348278903624625,BAR
49.01209,709.2304027200803,25.180760566031147,36.71356539870291,0.011674751396640204,6.6622536051068595,BAR
113.21994,3143.2279761068844,50.101560763267244,71.85350199335879,0.0061615305312443525,7.495885978875882,BAR
73.04781,3641.4920307076877,52.44159011197257,75.51992822768487,0.008094341654214077,7.436453680137665,BAR
44.57182,1047.418937689182,29.117300054326613,42.07986761618697,0.010206003586063161,6.809965322929221,BAR
125.90116,3191.207180353451,25.512469644843264,68.74788784932507,0.005299051888869144,7.659290445766644,BAR
108.78434,1054.933430875741,-17.64250409545883,44.72477515289357,0.009225455549312755,7.036913545234016,BRI
96.75267,286.7393269756867,10.616453850414008,22.040599060167814,0.018415483602439053,6.034865349054088,BRI
123.71469,658.5859817916489,-23.499159243236857,37.56643205201461,0.013632281523314305,6.565027877902389,BRI
83.8229,4537.53172511423,66.45222459120168,86.58643752125128,0.006528980055009015,7.587178080023526,BRI
71.95502,2853.6014658029835,50.378153618712396,71.16783216337814,0.006399491947377101,7.507687484639273,BRI
159.52111,1987.3956799773696,-45.78033701077997,60.29886702904424,0.010063188819913194,7.060465120502995,BRI
104.7205,346.04450204013136,10.787159502193004,23.82716280129274,0.01660539575095754,6.160865451225301,BRI
148.22726,3701.795196343722,-47.57347599772729,75.71874321993641,0.0049040837766369805,7.779068637620702,BRI
160.9823,3091.4476808013083,-51.20871850302921,73.30333790971332,0.007284114093636163,7.391304818454088,BRI
126.42787,4205.545112818395,34.47477869964835,76.93563001790196,0.006082274310756475,7.137902731219166,BUI
130.74508,4847.0030179642545,41.52902353020463,83.02772134455867,0.0054586604092037305,6.7854381670216215,BUI
127.38009,1041.635349087746,-30.1472311921348,41.7905482413261,0.012012572449748404,6.7172446461111655,BUI
106.88,2667.162659430352,46.28856060922959,67.94300603073934,0.0071984348323894665,7.344396295458595,BUI
119.68424,6120.131055712801,70.67858776279824,96.13647886681291,0.005886811486561783,6.207815620605829,BUI
115.55973,4462.367113570983,44.62999693530113,76.7115783009585,0.006818226524046622,7.491393090814466,BUI
128.528,940.4321843601567,-28.10918912001018,39.2399858515322,0.014133405711618252,6.567537503878466,BUI
148.68135,2281.902771853232,29.509655420401998,64.78472985921177,0.010251203275402077,6.5890378908635,BUI
151.99078,2261.076578960486,-34.51970737320371,61.25766739126613,0.006716436677379534,7.420243748191948,BUI
123.37978,1512.1106691777318,-33.29173969857027,46.114689289625026,0.014117213504505344,6.574962013061597,BUI
114.01155,3997.1931533848615,57.12729750168897,80.59065209709416,0.005938794667599723,7.034630353901046,BUI
136.56217,338.0780972356867,15.541042012931136,23.820756789077382,0.01713361775910016,6.083124959452143,CLO
126.64825,212.10402234725848,14.772162190818198,20.744217296431636,0.022480131869087927,5.736927511574944,CLO
128.20441,6081.965717581551,51.39257880362732,88.64755006185992,0.005498145939782262,7.374882481503906,FAB
115.35762,1467.0638725959618,30.56939315047335,51.19916379716834,0.008035338716581464,7.218561723101116,FAB
131.85392,2780.2631454917764,27.233599043859993,64.8040005577337,0.005596055503701791,7.624777934216676,FAB
104.81174,3587.981293578279,55.82725828738354,77.69904102903926,0.006041051368811168,7.4666410827596055,FAB
110.11707,2424.048442946461,45.67645603308104,65.11323760238282,0.007850446083466522,7.285080531616559,FAB
131.9477,3117.261867423455,31.768453617531414,68.25482566133827,0.005268521927064285,7.67036011982783,FAB
131.12003,1876.6541300716224,29.50870351943773,55.75453485727306,0.006998423195909709,7.362737556582832,FAB
116.64342,5706.819343876081,57.555000357506984,88.22979862046935,0.00626747336355038,7.469490581251532,FAB
120.05767,3065.6307488273496,31.290801787036717,67.7133594232887,0.005693248283932917,7.5969408936853595,FAB
93.49316,2270.138472452548,47.662438355226634,66.13094971060262,0.007529530834290199,7.3119104447260215,FAB
101.97716,2159.947388707483,44.376646589992255,62.43594949614284,0.007800833074725233,7.280743816769102,FAB
101.25824,875.777991175187,17.879885676180994,40.044620887810126,0.010693617281503975,6.834085599234187,FAB
110.51297,1283.6763300940625,27.843810254902586,47.65267627221916,0.008571316255256534,7.125512940788239,FAB
140.36889,2200.282867325127,29.013675045620243,59.390866635723775,0.006450441258493811,7.414346848747769,FAB
117.65276,773.2945813893697,-26.46397673556701,40.164063456725394,0.01271483232267201,6.647724612649121,FAB
130.98589,1384.0312569932014,36.00953327691601,51.96262939966955,0.00901015276031103,7.010049920971138,FAB
124.39268,3610.111978848665,27.287489972551576,72.02714105479421,0.00603940877772402,7.5526805622234185,FAB
118.85423,5716.308891080441,55.561159322794325,87.65189950008624,0.006534568761708215,7.442845067416871,FAB
133.54,2926.4703615964672,-27.992005494813117,66.37800851691824,0.005376072207582183,7.663735816714404,FAB
118.86111,862.4103095207397,-29.701057210656142,43.26402898557196,0.01263510606077034,6.692349176076509,FAB
156.82026,2706.712698396456,24.85210851464395,64.6445791358576,0.005958738183835521,7.165334560347901,FLO
191.45267,1314.4147670546045,-32.768813213573004,47.951374374900176,0.009408161029568873,6.978616991984345,FLO
53.10472,2310.2048156636333,47.06944628732274,60.47486619770372,0.011340203214786015,6.91293762640742,FLO
54.06242,1800.9260697301047,36.46617331997972,49.90802544489435,0.010935575221083127,6.827071854168302,FLO
175.12931,2320.693725157677,-42.888520397638544,62.65046107405081,0.0069485317944781855,7.3846905232645055,FLO
171.69777,1422.182980540266,-34.738093228206154,50.903855615774354,0.00896612458745949,7.056820524535839,FLO
110.93402,2515.3489912379823,16.1807709266885,58.32021723681661,0.0062785832124063745,7.419771484743757,FLO
118.15924,1978.379226583961,-27.464130598851774,51.712186770161864,0.007377168527455069,7.221860459048071,FLO
59.73525,1694.7438524481456,33.50136330637809,50.54467223987452,0.008085677865892649,7.133083879013079,FOO
112.08638,8072.4049759370755,74.08857693121284,102.13081718260798,0.005839139659656212,6.6540089511884934,FOO
108.0023,3052.031504090835,38.96295314278539,68.1215863662446,0.005405299496487714,7.67587935163096,FOO
109.29073,1826.9671464186345,28.104884523454235,51.37818014699037,0.007853920833440498,7.200010650954059,FOO
55.60336,1368.1040858526133,27.513667596498678,44.536153793649596,0.008893047765013762,6.96796056679592,FOO
106.66047,4313.159109911996,54.74848495993802,80.51590884296704,0.005090299891890027,7.655835682885049,FOO
106.66047,4313.159109911996,54.74848495993802,80.51590884296704,0.005090299891890027,7.655835682885049,FOO
121.84307,2685.6064436646284,-35.98404834040916,64.68461971917188,0.006062626271159388,7.57386209121139,FOO
70.52378,3563.6760318864663,61.74181659735883,82.25334649576271,0.010012257902417332,7.2378967013693325,FOO
125.17322,3050.220049009038,-17.110186760193063,69.02772463098047,0.00552573474124074,7.635857721034335,FOO
103.80173,6191.030560957048,70.98924832041108,94.18806605371057,0.01042486634105444,6.972853772846206,FOO
107.96236,3066.3398915655853,39.483697686672016,68.25488894764527,0.005440358305349946,7.666161756088422,FOO
139.17732,5408.075482734975,40.59359439710852,84.7486335437201,0.004286042341846041,7.352272865176541,GRA
130.01614,4961.407320829368,51.95747565976703,83.40396241898601,0.004650066126487218,7.388344594649294,GRA
70.7545,2003.1540248426004,49.980707812582025,63.32574991054505,0.01393956808897201,6.852556321723727,GRA
88.213,6609.365757273119,65.88410204993849,93.34031725049022,0.007677747053094208,7.545176058492688,LEA
57.80159,1765.0140849963882,41.091643943416564,57.434523040549806,0.00822825139039196,7.159835862259312,LEA
62.67408,3642.6597672963017,61.541145142321014,79.26836743638465,0.010283797164447606,7.231963808749491,LEA
78.34136,4982.176494141444,66.20921848004794,88.97003324407335,0.007276142947375774,7.565295225378365,LEA
94.56553,3789.7904528664753,42.63376966180429,73.83559208997818,0.00485197598754894,7.779246243168465,LEA
65.07912,2944.5146591212015,57.74458598953065,76.60832923410857,0.007155485131079331,7.4174323639640765,LEA
86.4295,3968.2165029875796,52.74192186066581,76.328542891223,0.0056053597800200805,7.673792794614806,LEA
46.34605,325.5260671934361,23.498000157290218,37.913328948561244,0.019832525184028782,5.952335063933553,LEA
70.66912,5466.390291355409,78.79734294307325,99.27054376205132,0.009194502839818597,7.319088853954937,LEA
95.00615,3562.8359340649727,59.163624046399754,77.9601645756107,0.008765000209677964,7.281147817899518,LEA
118.65112,2420.566402852709,36.55687679898538,61.30676440474939,0.0061947443027747795,7.5130848670365,LEA
92.09766,3866.4895935060727,44.23956479111789,74.13854567021343,0.004917104160995223,7.765038091870539,LEA
65.94462,4158.986233056489,64.93744271682277,84.76830503548908,0.00904976278252434,7.379360795273049,LEA
94.85712,5691.2912320502155,60.1544928170848,88.75058681383106,0.005155319784535095,7.807503288028123,LEA
63.3273,995.9273207553645,29.16209037327735,43.35039328591466,0.009592771602910943,6.908531487859728,LEA
62.80545,4473.547762235406,68.71748753546149,87.26398877319279,0.0120108191476902,7.175286483989985,LEA
62.26336,4172.45810019069,67.95751853556804,86.05236305048712,0.010340624939999543,7.231846521395362,LEA
107.32267,3939.1663384869466,64.75799586807048,84.01157665402455,0.007543296946096234,6.9271374880888565,MET
101.92464,4067.11732264072,67.53153737790487,86.09094988250277,0.01029536742134951,6.754919856703004,MET
