% 
% 
@RELATION PHOG 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE class {TER, SAN, FAB, CLO, FOO, FLO, LEA, WAT, STO, BAR, WHE, MIS, TIL, WOO, BUI, GRA, BRI, PAI, MET} 

@DATA 
0.3026367590385375,0.3544031915793097,0.3649654131866155,0.34925382065597954,0.3064310637685548,0.27938180757758424,0.2851591367317111,0.2694068219016175,0.08848960427876186,0.0957068500369356,0.08901859342377016,0.07913887448514151,0.07126042370811232,0.06995414136508707,0.07827192972604956,0.07720291082527561,0.07275500980020193,0.08250252340031018,0.07931802379832545,0.07161149230709075,0.06593708260046925,0.06272075430666726,0.06510225779753953,0.06313368885130081,0.0761175072397624,0.09207424622357291,0.09484293261585787,0.08907053710430418,0.07611392816525588,0.06940944091699751,0.07008790110540199,0.06649225459725869,0.06527463771981731,0.08411957191848554,0.10178586334866607,0.10943291675944306,0.09311962929470925,0.07729747098883459,0.07169704810272953,0.06257796762777454,BAR
0.3451061568418179,0.3248246740211826,0.2771971161400517,0.2655236428417524,0.27921656115954635,0.30842548523119484,0.35529518122580794,0.3556456492880661,0.08501980850435835,0.08198768436956408,0.07472697761468937,0.07721629880470625,0.08327433440133075,0.09046677517619305,0.10032935368670325,0.09524268128997285,0.08562981450946504,0.08500550040302152,0.07856788606216847,0.07738160341858077,0.08254779681704047,0.08887322314055426,0.09776099756842808,0.08915355765097446,0.09303392669751853,0.08530305268000526,0.06745454184575532,0.05987916981065955,0.05945755251043653,0.06516187267545849,0.079350418847235,0.08727189558315962,0.0814226071304773,0.07252843656859138,0.056447710617441256,0.05104657080780291,0.05393687743073827,0.06392361423899384,0.07785441112344063,0.08397751476395658,BAR
0.17180946073154033,0.15328746640081437,0.15381939302864187,0.2153722876500801,0.38006472037428496,0.4968120970459244,0.45015760638531954,0.2822369734061603,0.0461928621096741,0.0398161485251293,0.03935965821101361,0.0622175682003156,0.11574523654183791,0.13777135180506198,0.13553806971074808,0.08843091943969986,0.04601584139903066,0.03857136199287272,0.03274119790325986,0.042755046816240413,0.08030483068185414,0.12373382378277854,0.11304609283375203,0.06363588143154543,0.03444346909737145,0.037125486584907726,0.043970770217788675,0.06592493341367224,0.11127334443410831,0.12898732694056342,0.09330826008786205,0.052061985318533135,0.04515728812546595,0.037774469297900196,0.037747766696590336,0.04447473921983468,0.07274130871649259,0.10631959451752196,0.10826518375294922,0.07810818721638638,BAR
0.1329252293147745,0.17002015237817353,0.25063492931724646,0.4128264980583874,0.5231476976445376,0.4005261687049824,0.24576253629702707,0.15646784316145962,0.0342127500159779,0.04073286236458006,0.05736711161363098,0.09293114956402045,0.1284530803583292,0.11334300455749512,0.07043811498950188,0.04409067615630068,0.031185816870752375,0.03993846318980538,0.05811454054678107,0.09626672560733247,0.1228078264846603,0.09015535764760506,0.054239592905103724,0.03449994445352473,0.030977717008478463,0.0411769744444692,0.06062545453861436,0.10243969401598806,0.12943199785981288,0.09288610651267551,0.05729261052701285,0.03731152432258732,0.03654894541956659,0.048171852379319056,0.07452782261822037,0.12118892887104495,0.14245479294172855,0.10414169998722166,0.06379221787541131,0.04056569822904517,BAR
0.35214588877889147,0.33784136200390014,0.2917953747837767,0.2732355863210376,0.2517588854990399,0.2642952949159225,0.3478983216300577,0.3816697971730491,0.08747640259446568,0.08350685188102805,0.07314837703795601,0.06849181422160462,0.059623088710606835,0.06317612697610316,0.08134753119046857,0.093685240096519,0.10226215509347641,0.09654938212934934,0.07958588738549481,0.073985449067151,0.06854612870404525,0.0736480396056723,0.10136695012141121,0.11097119067484278,0.07619202528765677,0.07018064124628033,0.0613060258547788,0.057540892016436015,0.056266505520434024,0.05540541270617935,0.06908439556818877,0.0771731948691464,0.08621530580329519,0.08760448674724346,0.07775508450554734,0.07321743101584528,0.06732316256395432,0.07206571562796953,0.0960994447499904,0.09984017153253809,BAR
0.3384478591377698,0.33867199613235605,0.31260544804940676,0.3200559052032396,0.3058751745070937,0.28252867902787004,0.30652110667945726,0.3207349107109793,0.08924186608273944,0.09028417813988489,0.0802615305024737,0.0784841554040436,0.07293905267592711,0.06825200184132937,0.0743679790995905,0.0815263450571095,0.08051838775769946,0.08125850801207168,0.07644310877336677,0.08261604059409,0.07599601420641353,0.07252371618979521,0.08007833389440773,0.08149117825536112,0.0839141151209423,0.08000959681052637,0.07136667089365388,0.0733552371085097,0.07221885515041615,0.06655444384177167,0.07260066968843669,0.07763930544776985,0.08477349017639177,0.0871197131698669,0.08453413787991264,0.08560047209660196,0.08472125247432855,0.07519851715497676,0.07947412399703194,0.08007808195072615,BAR
0.41834587138609863,0.24527644279644942,0.17355935806003486,0.17837037577026754,0.1822989131874939,0.21444570905487806,0.35936675195323575,0.5303356506325191,0.14479198178113026,0.07693675284478844,0.049448382017015416,0.05090511197577482,0.05415443951679364,0.0671290850098562,0.11821896748418557,0.1806524572767884,0.07421720181139213,0.04948357298042093,0.03808597921742495,0.03947371919786509,0.04102591226565128,0.04401634216494745,0.07049190574924151,0.101409797479234,0.13229983315717547,0.07363174517467308,0.052162270364248114,0.05375439425036944,0.05477754850846779,0.06437441139605667,0.10944303147223292,0.16780402164665298,0.06703685463639808,0.04522437179656742,0.03386272646135101,0.034237150346257975,0.032341012896579126,0.038925870484019916,0.061212847247583156,0.08046937422983337,BAR
0.302198055302062,0.28502722368676503,0.265010649346112,0.285577216115776,0.3171881204630809,0.3325144953663654,0.37129741328577165,0.3527837457694794,0.08492006113502258,0.07831357045235332,0.07190694779156458,0.07620013452458371,0.08407103331096336,0.08843886892718446,0.1043619186555584,0.10056520218971308,0.0677012688685551,0.06451721340540817,0.05760908894358299,0.05760654854825252,0.06149872511351108,0.06698347060926768,0.0778060353516145,0.07433074071646303,0.06565161633432963,0.0640073259375158,0.06290392726773082,0.07389446915925744,0.08658195808797264,0.08866015945890011,0.08863547088562258,0.07868067764097814,0.08392510896415349,0.07818911389148836,0.07259068534323704,0.07787606388368273,0.08503640395062805,0.088431996371024,0.10049398839297335,0.09920712522231795,BAR
0.23349205513345192,0.26318221695465194,0.3079369241330067,0.3838715424243449,0.390843729105541,0.3419424635247193,0.3106738166700001,0.2544711303202128,0.04451865413904902,0.0525421814738185,0.06542097990476096,0.08110823348633107,0.08224283840217617,0.0662088861859658,0.05579157799100147,0.04390652211014429,0.06181381945068688,0.0677351430952581,0.07653440159263467,0.0953725075439673,0.10390443126474917,0.09686461223115013,0.08886626925736972,0.07150381688596305,0.05812804208380646,0.06469422479073009,0.07521871901705238,0.09389418846650929,0.09513175073800384,0.0849490067045757,0.07604755090814481,0.0641270252435606,0.06903153945991297,0.07821066759484215,0.09076282361855767,0.11349661292753942,0.10956470870059863,0.0939199584030292,0.0899684185134908,0.0749337660805434,BAR
0.33807287666760183,0.3118816816048043,0.27279807831722797,0.2614459691601358,0.26402623407439235,0.29553766621653965,0.37268239133917574,0.37731239671424693,0.10382888358072456,0.09371904635887374,0.08186681180542417,0.08039076810819662,0.08184986399129097,0.08962372756452895,0.10991395939666622,0.10901737999662874,0.05922593236370167,0.05213829579159664,0.04398114613733401,0.04212960785701826,0.044471177717061584,0.056987301366587015,0.07837649293136036,0.07668307075292613,0.09877871005090834,0.09933631939371988,0.09045507114304914,0.08281573573038863,0.08340825063101885,0.09067904568158287,0.1049326961777527,0.10756559001265259,0.07623935067226922,0.06668802006061661,0.05649504923142363,0.05610985746453079,0.05429694173501769,0.058247591603849014,0.07945924283339266,0.0840463559520336,BAR
