% 
% 
@RELATION HaralickColor 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE class {190, 070, 191, 071, 072, 073, 074, 075, 076, 077, 110, 078, 111, 079, 112, 113, 114, 115, 116, 117, 118, 119, 080, 081, 082, 083, 084, 085, 086, 087, 120, 088, 121, 001, 089, 122, 002, 123, 003, 124, 004, 125, 005, 126, 006, 127, 007, 128, 008, 129, 009, 090, 091, 092, 093, 094, 095, 096, 097, 130, 010, 098, 131, 011, 099, 132, 012, 133, 013, 134, 014, 135, 015, 136, 016, 137, 017, 138, 018, 139, 019, 140, 020, 141, 021, 142, 022, 143, 023, 144, 024, 145, 025, 146, 026, 147, 027, 148, 028, 149, 029, 150, 030, 151, 031, 152, 032, 153, 033, 154, 034, 155, 035, 156, 036, 157, 037, 158, 038, 159, 039, 160, 040, 161, 041, 162, 042, 163, 043, 164, 044, 165, 045, 166, 046, 167, 047, 168, 048, 169, 049, 170, 050, 171, 051, 172, 052, 173, 053, 174, 054, 175, 055, 176, 056, 177, 057, 178, 058, 179, 059, 180, 060, 181, 061, 182, 062, 183, 063, 184, 064, 185, 065, 186, 066, 187, 067, 100, 188, 068, 101, 189, 069, 102, 103, 104, 105, 106, 107, 108, 109} 

@DATA 
0.011175189342566184,3.216658464566929,0.47872201345669957,4.788528771506362,20239.359578519972,0.01728422231258525,1.5196850393700796,0.5974229076851819,4.317413938549747,16170.641011901382,0.012180852242563852,3.210076279527559,0.4747416367170157,4.6888706064237,16817.568510011686,001
0.016849010504661643,2.9862819881889777,0.4880450313330841,4.360461903621611,22393.014776915097,0.02945072491707483,1.4386072834645671,0.6080778249367585,3.8129197285493115,17910.995634576273,0.016624275191909756,3.2324064960629926,0.47419561941602395,4.3584094157710505,18473.435578185687,001
0.01426859592000434,3.1233390748031487,0.4828348519505447,4.500812396988402,22560.039572624246,0.02520122642784347,1.4606299212598426,0.6033096510617934,3.936675464041733,18076.512073424496,0.014126908380769878,3.3276943897637783,0.46921152563863994,4.509954507881701,18644.523314642833,001
0.011796431795988589,3.1197711614173236,0.48187756279255495,4.724927936559735,20854.99694478467,0.018161775337222547,1.459768700787402,0.6038956447963801,4.256784802921607,16858.251678339082,0.012038771147854791,3.258058562992129,0.47162252513652186,4.687635016053794,17528.678952759692,001
0.013833807941053383,2.9633981299212615,0.4937039011802356,4.535789172604304,21526.57750070147,0.02135587913753953,1.5207308070866143,0.5989796458029003,4.092491010011167,17377.279794663948,0.014184677783418066,3.084030511811025,0.4825265752244387,4.510601500099081,18151.638491543115,001
0.02529380278487119,2.9488804133858273,0.48646162605960247,3.9640565853490406,23623.867641016244,0.046540220521847274,1.3762303149606299,0.615558084227028,3.372106534797709,18929.452109641436,0.02306446238869041,2.938484251968505,0.48835111976265294,4.058937040073643,19760.207920655248,001
0.03183906929337296,2.969119094488189,0.4887164253562181,3.7654404211212125,24184.259236736223,0.057974429913703565,1.4442667322834648,0.6071078023123241,3.1506571903956333,19429.428688427175,0.02937760685091682,2.8371678149606288,0.4933668609294834,3.8189583394279847,20315.201556135562,001
0.014369141775392927,3.131520669291338,0.479585005149358,4.486285692729107,22422.03692440056,0.025761187752844257,1.5169783464566933,0.6010781452971123,3.9304084381431217,18318.652309800535,0.016532750838939164,3.003506397637797,0.48276959138912706,4.36741943719863,19141.109912170792,001
0.013187090339024429,3.0783710629921273,0.48107201945104305,4.587397143015707,21079.242888847595,0.022024658551270233,1.5895669291338583,0.5902555082962678,4.056604185654623,17366.162392044866,0.017203861312019494,2.7928764763779523,0.5004723890360322,4.323136107845147,18416.143220478563,001
0.019539211929986363,3.151943897637794,0.48249040694371287,4.233217605997126,23226.341493934382,0.04230822011448709,1.513225885826772,0.5981783191150233,3.4759477229624807,19007.800631937665,0.026849527576008288,2.7242249015748032,0.5078448629859146,3.921513323166944,20153.165763253724,001
0.02123516356407713,3.112389271653542,0.4828437823790851,4.139427413378317,23770.03210545175,0.05040801561095309,1.517224409448819,0.6004144583087381,3.2867198181033626,19549.947902646032,0.03426302287174886,2.6760580708661412,0.5050826391891411,3.6827954128490537,20753.561319575758,001
0.013397634949566764,3.052042322834647,0.48512509009570726,4.5706350615861995,21988.496178676356,0.023511427882230762,1.5613312007874023,0.5916207403748656,4.021260072302679,18347.659224071664,0.017319392548941343,2.806532972440946,0.5016723889277004,4.311690218826087,19470.330847612484,001
1.5650641652844956E-4,777.6158956692875,0.04684681038280718,8.924804915597115,13446.194664552653,1.548867843829352E-4,769.3131766732293,0.04651686988689898,8.932420034967006,13063.072691753794,1.6107014635903416E-4,711.4364542322808,0.046957195303506574,8.900027905136582,13197.157855633697,002
1.5899641174281566E-4,854.872969980313,0.04139052949518251,8.923300979101318,16878.221123397132,1.5942780908998532E-4,844.6675073818863,0.04414794036487127,8.919427214834407,16227.735988509048,1.637266458126593E-4,794.618048720471,0.045733809547197635,8.896717708073739,16463.406050363636,002
